-6.119979171529636, 739.1234086869081
-3.748406442461345, 790.6918284164985
-1.7143985779182316, 842.1884258344853
-0.017955577900281128, 893.613200940872
2.013179394178806, 928.0879105093991
4.387625015711137, 996.6782180884484
6.086940908193128, 1065.1248810442958
8.115202987808146, 1082.577702763363
10.149210852351288, 1134.0743001813498
12.183218716894416, 1185.5708975993384
14.217226581437515, 1237.067495017327
16.251234445980643, 1288.5640924353138
18.285242310523756, 1340.0606898533024
20.319250175066884, 1391.557287271291
22.015693175084834, 1442.9820623776768
24.387265904153125, 1494.5504821072664
26.083708904171075, 1545.975257213654
28.11771676871419, 1597.4718546316408
30.151724633257317, 1648.9684520496285
32.18573249780043, 1700.465049467617
34.21974036234356, 1751.9616468856038
36.25087533442263, 1786.4363564541318
38.28488319896576, 1837.9329538721195
39.98132619898371, 1889.3577289785062
