-11.864406779661024, 606.779661016948
-9.830508474576263, 640.3894698882068
-8.13559322033899, 691.0926794085826
-6.101694915254242, 741.7237648755836
-4.067796610169495, 792.3548503425882
-2.0338983050847474, 825.964659213847
0, 859.5744680851076
2.0338983050847332, 927.2268301478543
4.067796610169495, 960.8366390191131
6.101694915254228, 1028.48900108186
8.135593220338976, 1062.0988099531187
10.169491525423723, 1095.7086188243775
12.203389830508456, 1146.3397042913803
14.237288135593218, 1196.970789758384
15.932203389830505, 1247.6739992787589
17.96610169491524, 1298.3050847457616
20, 1348.9361702127653
22.033898305084733, 1399.567255679769
24.067796610169495, 1467.2196177425158
26.101694915254228, 1534.8719798052653
28.13559322033896, 1585.5030652722671
30.169491525423723, 1636.1341507392708
31.86440677966101, 1669.8160836639017
34.23728813559322, 1737.3963216732764
36.27118644067795, 1788.027407140281
37.96610169491527, 1838.7306166606559
40, 1872.3404255319138
