-0.07892636691988741, 1092.9314763707105
2.0890807796692457, 1098.3248223025903
4.059996367477524, 1105.6975065384659
6.096609141546097, 1111.7478243329485
8.067524729354389, 1117.795334555369
9.972743130902401, 1124.5026242124543
12.009355904970974, 1130.552942006937
13.980271492779266, 1136.6004522293572
15.95118708058753, 1142.6479624517776
17.922102668395823, 1146.7077116540152
19.958715442464396, 1151.4328554350425
21.99532821653294, 1156.1579992160703
25.937159392149525, 1168.253019660911
28.03946935247835, 1172.980971014001
24.163335363122073, 1162.2139321546777
30.14177931280723, 1179.0340963805459
32.112694900615494, 1185.081606602966
34.01791330216351, 1189.1385482331414
35.92313170371152, 1192.532902856589
37.95974447778009, 1200.5709816712542
39.864962879328075, 1207.9408583350673
